fixture_id,seed_id,mutation_chain_id,depth,chain_depth,mutation_node_sequence,final_theory_hash,perturbation_class,label,ground_truth_label,repairable,source,split,verifier_status,verifier_config_hash,pair_origin,orbit_id_a,orbit_id_b,generation_depth_a,generation_depth_b,pair_generation_depth_max,pair_generation_depth_delta,pair_swapped,failed_obligation_names,failed_obligation_categories,n_gauge_nodes,n_fields,n_superpotential_terms,max_superpotential_monomial_length,n_r_charge_bearing_fields,input_token_estimate,theory_a_path,theory_b_path
c3_z2z2_N2_d1_node0_positive_00,3911986059,c3_z2z2:s1736755666:d1:nodes[0]:d83fb1cdb832,1,1,0,d83fb1cdb832022bbd0c3a7fa6cc8ea987cc6babd155f4744eb0c02542647292,positive,CERTIFIED,dual,0,c3_z2z2,dev,CERTIFIED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,,,4,9,8,6,9,756,theories/c3_z2z2_N2_d1_node0_positive_00.A.json,theories/c3_z2z2_N2_d1_node0_positive_00.B.json
c3_z2z2_N2_d1_node0_drop_w_term_00,4164467469,c3_z2z2:s1736755666:d1:nodes[0]:d83fb1cdb832,1,1,0,d83fb1cdb832022bbd0c3a7fa6cc8ea987cc6babd155f4744eb0c02542647292,drop_w_term,FAILED,not_dual,1,c3_z2z2,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,bounded chiral-ring consistency,chiral_ring,4,9,7,6,9,739,theories/c3_z2z2_N2_d1_node0_drop_w_term_00.A.json,theories/c3_z2z2_N2_d1_node0_drop_w_term_00.B.json
c3_z2z2_N2_d1_node0_r_charge_perturb_00,4291711804,c3_z2z2:s1736755666:d1:nodes[0]:d83fb1cdb832,1,1,0,d83fb1cdb832022bbd0c3a7fa6cc8ea987cc6babd155f4744eb0c02542647292,r_charge_perturb,FAILED,not_dual,1,c3_z2z2,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge-global mixed anomaly cancellation;magnetic superpotential consistency;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;superpotential;anomaly;r_charge,4,9,8,6,9,755,theories/c3_z2z2_N2_d1_node0_r_charge_perturb_00.A.json,theories/c3_z2z2_N2_d1_node0_r_charge_perturb_00.B.json
c3_z2z2_N2_d1_node0_r_charge_perturb_01,2347656031,c3_z2z2:s1736755666:d1:nodes[0]:d83fb1cdb832,1,1,0,d83fb1cdb832022bbd0c3a7fa6cc8ea987cc6babd155f4744eb0c02542647292,r_charge_perturb,FAILED,not_dual,1,c3_z2z2,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge-global mixed anomaly cancellation;magnetic superpotential consistency;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;superpotential;anomaly;r_charge,4,9,8,6,9,756,theories/c3_z2z2_N2_d1_node0_r_charge_perturb_01.A.json,theories/c3_z2z2_N2_d1_node0_r_charge_perturb_01.B.json
c3_z2z2_N2_d1_node0_r_charge_perturb_02,2833040526,c3_z2z2:s1736755666:d1:nodes[0]:d83fb1cdb832,1,1,0,d83fb1cdb832022bbd0c3a7fa6cc8ea987cc6babd155f4744eb0c02542647292,r_charge_perturb,FAILED,not_dual,1,c3_z2z2,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge-global mixed anomaly cancellation;magnetic superpotential consistency;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;superpotential;anomaly;r_charge,4,9,8,6,9,756,theories/c3_z2z2_N2_d1_node0_r_charge_perturb_02.A.json,theories/c3_z2z2_N2_d1_node0_r_charge_perturb_02.B.json
c3_z2z2_N2_d1_node0_r_charge_perturb_03,2730911243,c3_z2z2:s1736755666:d1:nodes[0]:d83fb1cdb832,1,1,0,d83fb1cdb832022bbd0c3a7fa6cc8ea987cc6babd155f4744eb0c02542647292,r_charge_perturb,FAILED,not_dual,1,c3_z2z2,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge-global mixed anomaly cancellation;magnetic superpotential consistency;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;superpotential;anomaly;r_charge,4,9,8,6,9,756,theories/c3_z2z2_N2_d1_node0_r_charge_perturb_03.A.json,theories/c3_z2z2_N2_d1_node0_r_charge_perturb_03.B.json
c3_z2z2_N2_d1_node0_rank_perturb_00,2903672066,c3_z2z2:s1736755666:d1:nodes[0]:d83fb1cdb832,1,1,0,d83fb1cdb832022bbd0c3a7fa6cc8ea987cc6babd155f4744eb0c02542647292,rank_perturb,FAILED,not_dual,1,c3_z2z2,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge-global mixed anomaly cancellation;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;anomaly;r_charge,4,9,8,6,9,756,theories/c3_z2z2_N2_d1_node0_rank_perturb_00.A.json,theories/c3_z2z2_N2_d1_node0_rank_perturb_00.B.json
c3_z2z2_N2_d1_node0_rank_perturb_02,1304264732,c3_z2z2:s1736755666:d1:nodes[0]:d83fb1cdb832,1,1,0,d83fb1cdb832022bbd0c3a7fa6cc8ea987cc6babd155f4744eb0c02542647292,rank_perturb,FAILED,not_dual,1,c3_z2z2,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge-global mixed anomaly cancellation;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;anomaly;r_charge,4,9,8,6,9,756,theories/c3_z2z2_N2_d1_node0_rank_perturb_02.A.json,theories/c3_z2z2_N2_d1_node0_rank_perturb_02.B.json
c3_z2z2_N2_d1_node1_positive_00,4085192006,c3_z2z2:s2559866777:d1:nodes[1]:3820e3ca2cf3,1,1,1,3820e3ca2cf3dffc27bea47af2cd2c6eee99b8aa2acd7f9752889de43e0ac02e,positive,CERTIFIED,dual,0,c3_z2z2,dev,CERTIFIED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,,,4,9,8,6,9,756,theories/c3_z2z2_N2_d1_node1_positive_00.A.json,theories/c3_z2z2_N2_d1_node1_positive_00.B.json
c3_z2z2_N2_d1_node1_drop_w_term_00,737277138,c3_z2z2:s2559866777:d1:nodes[1]:3820e3ca2cf3,1,1,1,3820e3ca2cf3dffc27bea47af2cd2c6eee99b8aa2acd7f9752889de43e0ac02e,drop_w_term,FAILED,not_dual,1,c3_z2z2,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,bounded chiral-ring consistency,chiral_ring,4,9,7,6,9,739,theories/c3_z2z2_N2_d1_node1_drop_w_term_00.A.json,theories/c3_z2z2_N2_d1_node1_drop_w_term_00.B.json
c3_z2z2_N2_d1_node1_drop_w_term_03,718131227,c3_z2z2:s2559866777:d1:nodes[1]:3820e3ca2cf3,1,1,1,3820e3ca2cf3dffc27bea47af2cd2c6eee99b8aa2acd7f9752889de43e0ac02e,drop_w_term,FAILED,not_dual,1,c3_z2z2,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,bounded chiral-ring consistency,chiral_ring,4,9,7,6,9,739,theories/c3_z2z2_N2_d1_node1_drop_w_term_03.A.json,theories/c3_z2z2_N2_d1_node1_drop_w_term_03.B.json
c3_z2z2_N2_d1_node1_r_charge_perturb_00,2125740052,c3_z2z2:s2559866777:d1:nodes[1]:3820e3ca2cf3,1,1,1,3820e3ca2cf3dffc27bea47af2cd2c6eee99b8aa2acd7f9752889de43e0ac02e,r_charge_perturb,FAILED,not_dual,1,c3_z2z2,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge-global mixed anomaly cancellation;magnetic superpotential consistency;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;superpotential;anomaly;r_charge,4,9,8,6,9,755,theories/c3_z2z2_N2_d1_node1_r_charge_perturb_00.A.json,theories/c3_z2z2_N2_d1_node1_r_charge_perturb_00.B.json
c3_z2z2_N2_d1_node1_r_charge_perturb_01,1094827523,c3_z2z2:s2559866777:d1:nodes[1]:3820e3ca2cf3,1,1,1,3820e3ca2cf3dffc27bea47af2cd2c6eee99b8aa2acd7f9752889de43e0ac02e,r_charge_perturb,FAILED,not_dual,1,c3_z2z2,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge-global mixed anomaly cancellation;magnetic superpotential consistency;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;superpotential;anomaly;r_charge,4,9,8,6,9,755,theories/c3_z2z2_N2_d1_node1_r_charge_perturb_01.A.json,theories/c3_z2z2_N2_d1_node1_r_charge_perturb_01.B.json
c3_z2z2_N2_d1_node1_r_charge_perturb_02,842343454,c3_z2z2:s2559866777:d1:nodes[1]:3820e3ca2cf3,1,1,1,3820e3ca2cf3dffc27bea47af2cd2c6eee99b8aa2acd7f9752889de43e0ac02e,r_charge_perturb,FAILED,not_dual,1,c3_z2z2,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge-global mixed anomaly cancellation;magnetic superpotential consistency;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;superpotential;anomaly;r_charge,4,9,8,6,9,756,theories/c3_z2z2_N2_d1_node1_r_charge_perturb_02.A.json,theories/c3_z2z2_N2_d1_node1_r_charge_perturb_02.B.json
c3_z2z2_N2_d1_node1_rank_perturb_00,944783464,c3_z2z2:s2559866777:d1:nodes[1]:3820e3ca2cf3,1,1,1,3820e3ca2cf3dffc27bea47af2cd2c6eee99b8aa2acd7f9752889de43e0ac02e,rank_perturb,FAILED,not_dual,1,c3_z2z2,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge-global mixed anomaly cancellation;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;anomaly;r_charge,4,9,8,6,9,756,theories/c3_z2z2_N2_d1_node1_rank_perturb_00.A.json,theories/c3_z2z2_N2_d1_node1_rank_perturb_00.B.json
c3_z2z2_N2_d1_node1_rank_perturb_01,725264465,c3_z2z2:s2559866777:d1:nodes[1]:3820e3ca2cf3,1,1,1,3820e3ca2cf3dffc27bea47af2cd2c6eee99b8aa2acd7f9752889de43e0ac02e,rank_perturb,FAILED,not_dual,1,c3_z2z2,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge-global mixed anomaly cancellation;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;anomaly;r_charge,4,9,8,6,9,756,theories/c3_z2z2_N2_d1_node1_rank_perturb_01.A.json,theories/c3_z2z2_N2_d1_node1_rank_perturb_01.B.json
c3_z2z2_N2_d1_node1_rank_perturb_02,1901149399,c3_z2z2:s2559866777:d1:nodes[1]:3820e3ca2cf3,1,1,1,3820e3ca2cf3dffc27bea47af2cd2c6eee99b8aa2acd7f9752889de43e0ac02e,rank_perturb,FAILED,not_dual,1,c3_z2z2,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge-global mixed anomaly cancellation;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;anomaly;r_charge,4,9,8,6,9,756,theories/c3_z2z2_N2_d1_node1_rank_perturb_02.A.json,theories/c3_z2z2_N2_d1_node1_rank_perturb_02.B.json
c3_z2z2_N2_d1_node1_rank_perturb_03,2507107298,c3_z2z2:s2559866777:d1:nodes[1]:3820e3ca2cf3,1,1,1,3820e3ca2cf3dffc27bea47af2cd2c6eee99b8aa2acd7f9752889de43e0ac02e,rank_perturb,FAILED,not_dual,1,c3_z2z2,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge-global mixed anomaly cancellation;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;anomaly;r_charge,4,9,8,6,9,756,theories/c3_z2z2_N2_d1_node1_rank_perturb_03.A.json,theories/c3_z2z2_N2_d1_node1_rank_perturb_03.B.json
dp1_N2_d1_node0_positive_00,2557523681,dp1:s1923135908:d1:nodes[0]:2de96e80b592,1,1,0,2de96e80b592f11d6e5f7fccb280a70b28c8dca2be89f60e2f0997ae304fe872,positive,CERTIFIED,dual,0,dp1,dev,CERTIFIED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,,,4,10,6,4,10,634,theories/dp1_N2_d1_node0_positive_00.A.json,theories/dp1_N2_d1_node0_positive_00.B.json
dp1_N2_d1_node0_drop_w_term_00,1171796642,dp1:s1923135908:d1:nodes[0]:2de96e80b592,1,1,0,2de96e80b592f11d6e5f7fccb280a70b28c8dca2be89f60e2f0997ae304fe872,drop_w_term,FAILED,not_dual,1,dp1,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,bounded chiral-ring consistency,chiral_ring,4,10,5,4,10,617,theories/dp1_N2_d1_node0_drop_w_term_00.A.json,theories/dp1_N2_d1_node0_drop_w_term_00.B.json
dp1_N2_d1_node0_drop_w_term_01,2801068073,dp1:s1923135908:d1:nodes[0]:2de96e80b592,1,1,0,2de96e80b592f11d6e5f7fccb280a70b28c8dca2be89f60e2f0997ae304fe872,drop_w_term,FAILED,not_dual,1,dp1,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,bounded chiral-ring consistency,chiral_ring,4,10,5,4,10,618,theories/dp1_N2_d1_node0_drop_w_term_01.A.json,theories/dp1_N2_d1_node0_drop_w_term_01.B.json
dp1_N2_d1_node0_drop_w_term_03,2619530764,dp1:s1923135908:d1:nodes[0]:2de96e80b592,1,1,0,2de96e80b592f11d6e5f7fccb280a70b28c8dca2be89f60e2f0997ae304fe872,drop_w_term,FAILED,not_dual,1,dp1,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,bounded chiral-ring consistency,chiral_ring,4,10,5,4,10,618,theories/dp1_N2_d1_node0_drop_w_term_03.A.json,theories/dp1_N2_d1_node0_drop_w_term_03.B.json
dp1_N2_d1_node0_r_charge_perturb_00,232080199,dp1:s1923135908:d1:nodes[0]:2de96e80b592,1,1,0,2de96e80b592f11d6e5f7fccb280a70b28c8dca2be89f60e2f0997ae304fe872,r_charge_perturb,FAILED,not_dual,1,dp1,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge-global mixed anomaly cancellation;magnetic superpotential consistency;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;superpotential;anomaly;r_charge,4,10,6,4,10,634,theories/dp1_N2_d1_node0_r_charge_perturb_00.A.json,theories/dp1_N2_d1_node0_r_charge_perturb_00.B.json
dp1_N2_d1_node0_r_charge_perturb_01,3973631019,dp1:s1923135908:d1:nodes[0]:2de96e80b592,1,1,0,2de96e80b592f11d6e5f7fccb280a70b28c8dca2be89f60e2f0997ae304fe872,r_charge_perturb,FAILED,not_dual,1,dp1,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge-global mixed anomaly cancellation;magnetic superpotential consistency;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;superpotential;anomaly;r_charge,4,10,6,4,10,634,theories/dp1_N2_d1_node0_r_charge_perturb_01.A.json,theories/dp1_N2_d1_node0_r_charge_perturb_01.B.json
dp1_N2_d1_node0_r_charge_perturb_02,481572671,dp1:s1923135908:d1:nodes[0]:2de96e80b592,1,1,0,2de96e80b592f11d6e5f7fccb280a70b28c8dca2be89f60e2f0997ae304fe872,r_charge_perturb,FAILED,not_dual,1,dp1,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge-global mixed anomaly cancellation;magnetic superpotential consistency;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;superpotential;anomaly;r_charge,4,10,6,4,10,634,theories/dp1_N2_d1_node0_r_charge_perturb_02.A.json,theories/dp1_N2_d1_node0_r_charge_perturb_02.B.json
dp1_N2_d1_node0_r_charge_perturb_03,2077523013,dp1:s1923135908:d1:nodes[0]:2de96e80b592,1,1,0,2de96e80b592f11d6e5f7fccb280a70b28c8dca2be89f60e2f0997ae304fe872,r_charge_perturb,FAILED,not_dual,1,dp1,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge-global mixed anomaly cancellation;magnetic superpotential consistency;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;superpotential;anomaly;r_charge,4,10,6,4,10,634,theories/dp1_N2_d1_node0_r_charge_perturb_03.A.json,theories/dp1_N2_d1_node0_r_charge_perturb_03.B.json
dp1_N2_d1_node0_rank_perturb_00,2240275761,dp1:s1923135908:d1:nodes[0]:2de96e80b592,1,1,0,2de96e80b592f11d6e5f7fccb280a70b28c8dca2be89f60e2f0997ae304fe872,rank_perturb,FAILED,not_dual,1,dp1,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge anomaly cancellation;magnetic gauge-global mixed anomaly cancellation;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;anomaly;anomaly;r_charge,4,10,6,4,10,634,theories/dp1_N2_d1_node0_rank_perturb_00.A.json,theories/dp1_N2_d1_node0_rank_perturb_00.B.json
dp1_N2_d1_node0_rank_perturb_01,1568612026,dp1:s1923135908:d1:nodes[0]:2de96e80b592,1,1,0,2de96e80b592f11d6e5f7fccb280a70b28c8dca2be89f60e2f0997ae304fe872,rank_perturb,FAILED,not_dual,1,dp1,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge anomaly cancellation;magnetic gauge-global mixed anomaly cancellation;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;anomaly;anomaly;r_charge,4,10,6,4,10,634,theories/dp1_N2_d1_node0_rank_perturb_01.A.json,theories/dp1_N2_d1_node0_rank_perturb_01.B.json
dp1_N2_d1_node0_rank_perturb_02,3197676933,dp1:s1923135908:d1:nodes[0]:2de96e80b592,1,1,0,2de96e80b592f11d6e5f7fccb280a70b28c8dca2be89f60e2f0997ae304fe872,rank_perturb,FAILED,not_dual,1,dp1,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge anomaly cancellation;magnetic gauge-global mixed anomaly cancellation;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;anomaly;anomaly;r_charge,4,10,6,4,10,634,theories/dp1_N2_d1_node0_rank_perturb_02.A.json,theories/dp1_N2_d1_node0_rank_perturb_02.B.json
dp1_N2_d1_node1_positive_00,487825728,dp1:s140828015:d1:nodes[1]:bda42ee01f8f,1,1,1,bda42ee01f8f59a73067ca27481d123060ffa5f38b71b8a3cfab10b0f5af7aeb,positive,CERTIFIED,dual,0,dp1,dev,CERTIFIED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,,,4,10,6,4,10,634,theories/dp1_N2_d1_node1_positive_00.A.json,theories/dp1_N2_d1_node1_positive_00.B.json
dp1_N2_d1_node1_drop_w_term_02,2047770143,dp1:s140828015:d1:nodes[1]:bda42ee01f8f,1,1,1,bda42ee01f8f59a73067ca27481d123060ffa5f38b71b8a3cfab10b0f5af7aeb,drop_w_term,FAILED,not_dual,1,dp1,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,bounded chiral-ring consistency,chiral_ring,4,10,5,4,10,618,theories/dp1_N2_d1_node1_drop_w_term_02.A.json,theories/dp1_N2_d1_node1_drop_w_term_02.B.json
dp1_N2_d1_node1_drop_w_term_03,3061902912,dp1:s140828015:d1:nodes[1]:bda42ee01f8f,1,1,1,bda42ee01f8f59a73067ca27481d123060ffa5f38b71b8a3cfab10b0f5af7aeb,drop_w_term,FAILED,not_dual,1,dp1,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,bounded chiral-ring consistency,chiral_ring,4,10,5,4,10,618,theories/dp1_N2_d1_node1_drop_w_term_03.A.json,theories/dp1_N2_d1_node1_drop_w_term_03.B.json
dp1_N2_d1_node1_r_charge_perturb_00,1639783405,dp1:s140828015:d1:nodes[1]:bda42ee01f8f,1,1,1,bda42ee01f8f59a73067ca27481d123060ffa5f38b71b8a3cfab10b0f5af7aeb,r_charge_perturb,FAILED,not_dual,1,dp1,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge-global mixed anomaly cancellation;magnetic superpotential consistency;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;superpotential;anomaly;r_charge,4,10,6,4,10,634,theories/dp1_N2_d1_node1_r_charge_perturb_00.A.json,theories/dp1_N2_d1_node1_r_charge_perturb_00.B.json
dp1_N2_d1_node1_r_charge_perturb_01,1097922468,dp1:s140828015:d1:nodes[1]:bda42ee01f8f,1,1,1,bda42ee01f8f59a73067ca27481d123060ffa5f38b71b8a3cfab10b0f5af7aeb,r_charge_perturb,FAILED,not_dual,1,dp1,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge-global mixed anomaly cancellation;magnetic superpotential consistency;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;superpotential;anomaly;r_charge,4,10,6,4,10,634,theories/dp1_N2_d1_node1_r_charge_perturb_01.A.json,theories/dp1_N2_d1_node1_r_charge_perturb_01.B.json
dp1_N2_d1_node1_r_charge_perturb_02,2026656997,dp1:s140828015:d1:nodes[1]:bda42ee01f8f,1,1,1,bda42ee01f8f59a73067ca27481d123060ffa5f38b71b8a3cfab10b0f5af7aeb,r_charge_perturb,FAILED,not_dual,1,dp1,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge-global mixed anomaly cancellation;magnetic superpotential consistency;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;superpotential;anomaly;r_charge,4,10,6,4,10,634,theories/dp1_N2_d1_node1_r_charge_perturb_02.A.json,theories/dp1_N2_d1_node1_r_charge_perturb_02.B.json
dp1_N2_d1_node1_r_charge_perturb_03,2038772607,dp1:s140828015:d1:nodes[1]:bda42ee01f8f,1,1,1,bda42ee01f8f59a73067ca27481d123060ffa5f38b71b8a3cfab10b0f5af7aeb,r_charge_perturb,FAILED,not_dual,1,dp1,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge-global mixed anomaly cancellation;magnetic superpotential consistency;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;superpotential;anomaly;r_charge,4,10,6,4,10,634,theories/dp1_N2_d1_node1_r_charge_perturb_03.A.json,theories/dp1_N2_d1_node1_r_charge_perturb_03.B.json
dp1_N2_d1_node1_rank_perturb_00,1693403875,dp1:s140828015:d1:nodes[1]:bda42ee01f8f,1,1,1,bda42ee01f8f59a73067ca27481d123060ffa5f38b71b8a3cfab10b0f5af7aeb,rank_perturb,FAILED,not_dual,1,dp1,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge anomaly cancellation;magnetic gauge-global mixed anomaly cancellation;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;anomaly;anomaly;r_charge,4,10,6,4,10,634,theories/dp1_N2_d1_node1_rank_perturb_00.A.json,theories/dp1_N2_d1_node1_rank_perturb_00.B.json
dp1_N2_d1_node1_rank_perturb_01,940982193,dp1:s140828015:d1:nodes[1]:bda42ee01f8f,1,1,1,bda42ee01f8f59a73067ca27481d123060ffa5f38b71b8a3cfab10b0f5af7aeb,rank_perturb,FAILED,not_dual,1,dp1,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge anomaly cancellation;magnetic gauge-global mixed anomaly cancellation;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;anomaly;anomaly;r_charge,4,10,6,4,10,634,theories/dp1_N2_d1_node1_rank_perturb_01.A.json,theories/dp1_N2_d1_node1_rank_perturb_01.B.json
dp1_N2_d1_node1_rank_perturb_02,1233213728,dp1:s140828015:d1:nodes[1]:bda42ee01f8f,1,1,1,bda42ee01f8f59a73067ca27481d123060ffa5f38b71b8a3cfab10b0f5af7aeb,rank_perturb,FAILED,not_dual,1,dp1,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,magnetic gauge anomaly cancellation;magnetic gauge-global mixed anomaly cancellation;global anomaly matching;central charge matching from encoded R-symmetry,anomaly;anomaly;anomaly;r_charge,4,10,6,4,10,634,theories/dp1_N2_d1_node1_rank_perturb_02.A.json,theories/dp1_N2_d1_node1_rank_perturb_02.B.json
dp2_phase1_N2_d1_node3_positive_00,3987388807,dp2_phase1:s3282556316:d1:nodes[3]:6374681a30da,1,1,3,6374681a30dad8a5cee6771715345e059fc916e44e9d81c1755ea0293880f10f,positive,CERTIFIED,dual,0,dp2_phase1,dev,CERTIFIED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,,,5,13,8,4,13,805,theories/dp2_phase1_N2_d1_node3_positive_00.A.json,theories/dp2_phase1_N2_d1_node3_positive_00.B.json
dp2_phase1_N2_d1_node3_drop_w_term_00,856486372,dp2_phase1:s3282556316:d1:nodes[3]:6374681a30da,1,1,3,6374681a30dad8a5cee6771715345e059fc916e44e9d81c1755ea0293880f10f,drop_w_term,FAILED,not_dual,1,dp2_phase1,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,bounded chiral-ring consistency,chiral_ring,5,13,7,4,13,789,theories/dp2_phase1_N2_d1_node3_drop_w_term_00.A.json,theories/dp2_phase1_N2_d1_node3_drop_w_term_00.B.json
dp2_phase1_N2_d1_node3_drop_w_term_01,2898998662,dp2_phase1:s3282556316:d1:nodes[3]:6374681a30da,1,1,3,6374681a30dad8a5cee6771715345e059fc916e44e9d81c1755ea0293880f10f,drop_w_term,FAILED,not_dual,1,dp2_phase1,dev,FAILED,02feb2e5cdbdb55f08ef51df90a25e2c310d78bd46a0c853c4bdadf74829fc96,,,,,,,,,bounded chiral-ring consistency,chiral_ring,5,13,7,4,13,788,theories/dp2_phase1_N2_d1_node3_drop_w_term_01.A.json,theories/dp2_phase1_N2_d1_node3_drop_w_term_01.B.json
